"","text"
"1673","The Raptors ain‚Äôt shit Ì†ΩÌ∏≠Ì†ΩÌ∏≠"
"1674","RT @TeamLeBron_: Here comes the annual ‚ÄúCavs won‚Äôt make the Finals! This is the Raptors‚Äô year‚Äù

To ‚Äúthe east is wack‚Äù

Smdh Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è"
"1675","There are few guarantees in life... only Death, Taxes, and Lebron James owning the Raptors"
"1676","Lost respect for the Raptors"
"1677","RT @CLEsportsTalk: Cavs lead Raptors 110-80 with under 8 minutes to play. Timeout Cavs. 

Here comes the Cavalier JV squad."
"1678","@Jbrzy22 @erichart85 @Robinquick1973 @stephenasmith @Raptors @KingJames I think coaching is fine, their players for‚Ä¶ https://t.co/ZeXM4njVfz"
"1679","damn that's what y'all do when y'all losing like that wanna get so violent @Raptors"
"1680","@Raptors GAVE UP down 28 in a must win close out game smfh @Klow7 @DeMar_DeRozan y‚Äôall fold harder then paper"
"1681","RAPTORS IN 4"
"1682","Raptors post season summarized in one video https://t.co/R2zUMqEnSg"
"1683","Who really thought the Raptors were going to beat the Cavs??! Ì†ΩÌ∏Ç"
"1684","Raptors quit before the tip-off lol . How tf you don‚Äôt double Lebron all game ? Smh"
"1685","RT @shaqtin: This series in a nutshell for the Raptors... Ì†ΩÌ∏¨ #Shaqtin https://t.co/nVAvD2ddnh"
"1686","RT @LundyVuitton: @BrettRumpSports Pacers would have beaten Raptors in 5-6 games if they had matched up...no doubt"
"1687","Raptors fans right now https://t.co/0FLCcAumMu"
"1688","@Ricky_Rick_86 @BigDogDudley @Raptors Coach Lue is an idiot man.
Cavs up 28 points in the 4th n he got Bron in the‚Ä¶ https://t.co/5TjisVR70Z"
"1689","Toronto Raptors :("
"1690","RT @ELITEbreak_: why is LeBron still in up 27 lmao. is it cuz DeRozan left the game so the raptors got a chance to go on a run now??"
"1691","Watching #Cavs #Raptors like: https://t.co/kHyYFr4MSN"
"1692","I would be embarrassed if I was from Toronto or a Raptors fan right about now. No effort. Get rid of the coach, he's horrible."
"1693","@_JWall6 Raptors fear bron"
"1694","RT @DonArtistry: YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yCOma3vESw"
"1695","@wjkosoy I don‚Äôt think Jesus could get the Raptors past Lebron."
"1696","Condolence raptors."
"1697","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"1698","RT @DonArtistry: YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yCOma3vESw"
"1699","At this point I guess this is just who the @Raptors are, right?  Solid regular season team, no real superstar, can'‚Ä¶ https://t.co/Nil98oGQfI"
"1700","RT @palejustice55: The raptors are that person who says ‚Äúwe should hang more!‚Äù But never hits you up to hang out"
"1701","He owns the raptors. What‚Äôs his career record against the raptors? Now will everyone wake when he beats the west? https://t.co/PWknIGYPE2"
"1702","RT @ColinCowherd: LeBron, please never waste an ounce of your incredible energy on the Raptors ever again #LAbron https://t.co/IK1m70eNf6"
"1703","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"1704","Raptors must evaluate that team throughly or hope Lebron goes to the West cause they can‚Äôt get pass him regardless‚Ä¶ https://t.co/GkkpIBnBnS"
"1705","RT @CLEsportsTalk: Cavs lead Raptors 110-80 with under 8 minutes to play. Timeout Cavs. 

Here comes the Cavalier JV squad."
"1706","RT @guddahkin: i wholeheartedly believe if the warriors played a 7 game series wearing raptors jerseys the cavs win in 5"
"1707","RT @ericsports: DeMar DeRozan makes $83 Million the next 3 seasons

Kyle Lowry makes $64 Million the next 2 seasons

Serge Ibaka makes $45‚Ä¶"
"1708","The only people I can respect for hating @KingJames and the Cavs are Raptors and their fans. Every year this man de‚Ä¶ https://t.co/QlYN8JZ8tV"
"1709","Damnnn that‚Äôs the score? Ì†ΩÌ∏≠Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç I knew raptors were gonna get slap weh but not like this"
"1710","@juliomiguelsant @TenchyRodEspn @Pacers @Raptors @celtics Tu ere Lebronboyz Ustedes eran Cavs , despues miami , aho‚Ä¶ https://t.co/UaVgArDlE2"
"1711","RT @BleacherReport: LEBRONTOSAURUS.

The disrespect for the Raptors continues Ì†ΩÌ∏¨ https://t.co/DO2hB0guEE"
"1712","Raptors fans... what happened when the Ì†ΩÌ∞ê Lebron entered the gym ? https://t.co/142Z3pCxrX"
"1713","Wife comes downstairs and sees the Cavs/Raptors score and says ‚ÄúOh no not this again, when is it over?‚Äù 

I said it‚Ä¶ https://t.co/jNNcChYxEE"
"1714","RT @nballaccess: This raptors team is so good, this is beyond mind boggling"
"1715","RT @TheNBABulletin: It‚Äôs gotten to the point where it isn‚Äôt even about the raptors defense. LeBron just can‚Äôt be stopped man. No matter how‚Ä¶"
"1716","RT @AdiJoseph: The Raptors are like a fine steak, in that LeBron enjoys burning them to a crisp and cutting them to bite-sized pieces."
"1717","another travel but its not the raptors so dont call it Ì†æÌ¥∑Ì†ºÌøΩ‚Äç‚ôÇÔ∏è https://t.co/hPqRCokZlm"
"1718","RT @jortega1996: The year is 2035. The 80-2 Toronto Raptors just got swept by a 58 year old Lebron James for the 16th time in a row."
"1719","RT @TomerAzarly: LeBron James vs. DeMar DeRozan and Kyle Lowry IN THE SERIES! Wow. #Cavs #Raptors #WhateverItTakes #WeTheNorth https://t.co‚Ä¶"
"1720","How can u be a Raptors fan after this"
"1721","Raptors catching this 30 piece #LeBronto"
"1722","Send the raptors home Ì†ΩÌπÑ"
"1723","RT @gavinlong_: ""Rebuilt Raptors team""
""This teams different""
""Coach of the year""
*1 seed*

Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/dqIFZ0QuMY"
"1724","RT @FvrteX: The Raptors are a clear representation of 'the regular season don't mean shit'"
"1725","RT @boring_as_heck: Having your city‚Äôs NBA team move to Memphis &gt;&gt;&gt;&gt; Having your NBA team stay in town but they‚Äôre the Raptors"
"1726","pelo menos o Raptors ta passando mais vergonha que o Santos ontem"
"1727","NBA playoffs live: LeBron James, Cavs surge to end first half, and Raptors are on the ropes https://t.co/bHavznnu9g https://t.co/xJED9DrcW0"
"1728","raptors eh uma piada por completo"
"1729","RT @therealbradg: The Raptors got beat two years in a row by Paul Pierce‚Äôs corpse"
"1730","Reptar &gt; Raptors"
"1731","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT A‚Ä¶ https://t.co/eYZ1gGTJRU"
"1732","RT @boring_as_heck: Having your city‚Äôs NBA team move to Memphis &gt;&gt;&gt;&gt; Having your NBA team stay in town but they‚Äôre the Raptors"
"1733","the Raptors having to listen to ‚ÄòMISS ME WITH THAT BULLSHIT‚Äô after these Bron buckets is fuckin hilarious"
"1734","Cleveland Cavaliers 110/80 Toronto Raptors with 7.38 left on the clock, This is surely a sweep for Toronto‚Ä¶ https://t.co/gaMtOpjesZ"
"1735","Niggas on the Raptors bench really smiling like shit sweet lol"
"1736","@Drake new song coming soon? Called Lebronto Raptors Ì†ΩÌ∏Ç"
"1737","RT @CurryDagger: @BR_NBA @BleacherReport Raptors in the regular season vs the playoffs https://t.co/DJFT2srqrw"
"1738","How does this make any sense? Common sense question: Do we ship off any team in need of making changes to another c‚Ä¶ https://t.co/XgCY3NkmuT"
"1739","@NBAonTNT my @NBA #Playoffs2018 bracket looked a lot cooler a week ago. I guess the #raptors losing was #godsplan.‚Ä¶ https://t.co/e8ttcxL7zl"
"1740","fire the raptors coach asap dwane casey should get fired and fined by the nba for really smoking it against the cavs"
"1741","Raptors fucking suck Ì†ΩÌ∏ÇÌ†ΩÌ∏≠ blow it up now"
"1742","RT @DragonflyJonez: JR steals the inbound. George Hill hits a Tony Parker baseline spin. Send the Raptors to the Mountain West Conference.‚Ä¶"
"1743","RT @christinelam: Siakam's wide open alley oop missed dunk pretty much describes this entire Raptors/Cavs series"
"1744","RT @KofieYeboah: The Raptors offseason https://t.co/kRM0HojHQN"
"1745","RT @FearTheSword: Welp, he's decided that's it for the Raptors.

Like, as an entity"
"1746","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"1747","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"1748","RT @Paul__Jones: Many @Raptors fans wondering how Kevin Love elbows DeRozan in game one and tonight against Lowry were not reviewed. And De‚Ä¶"
"1749","RT @tomhaberstroh: Raptors were a Top-5 defense this season ... but here are the points allowed by half to Cleveland post-trade:

64
68
60‚Ä¶"
"1750","#cavsnation #kingjames @raptors this was not #godsplan @ Downtown‚Ä¶ https://t.co/YYq4MxHM51"
"1751","Di masyado tambak raptors Ì†ΩÌ∏Ç"
"1752","It amazes me that the raptors changed their whole entire basketball mindset and still get swept by bron"
"1753","@_luisf__ @pdpatt yes as the season played out that became the case but coming into the season raptors were predict‚Ä¶ https://t.co/9mnKEC1GNu"
"1754","RT @DICKONBRICK: Raptors https://t.co/7AzdFz7UZg"
"1755","RT @rahooIigan: ‚Äúnext year is DEFINITELY our year tho‚Äù - Toronto Raptors (2014-2018)"
"1756","RT @The1stWright: How LeBron does the Raptors EVERYTIME he sees them in the playoffs. https://t.co/lHYmrCE5js"
"1757","RT @RSALCER11: Hey, @Raptors https://t.co/gFjDwjtkVk"
"1758","RT @Herring_NBA: What an awful exit for DeRozan and the Raptors. Just brutal."
"1759","Cavs x Raptors #NBA https://t.co/kOnCFWvyJ3"
"1760","Dommage, mais les #Raptors se feront balayer par les #Cavs. #NBAPlayoffs"
"1761","RT @ZoroGoat: Live look at the Toronto Raptors vs playoff lebron https://t.co/JaurxojNcV"
"1762","Same old Raptors #torvscle"
"1763","Raptors got swept asf Ì†ΩÌ≤Ä"
"1764","RT @LakeShowYo: LeBron vs Raptors in a nutshell Ì†ΩÌ∏≠ https://t.co/zisM1J8Isk"
"1765","RT @PushupSensei: RT @Raptors: https://t.co/7zDVBMHQov"
"1766","NBA referees should have the discretion to just call the game after a @raptors play like this.
#whateveritakes to s‚Ä¶ https://t.co/vLXTQe2Zf0"
"1767","RT @ericsports: DeMar DeRozan makes $83 Million the next 3 seasons

Kyle Lowry makes $64 Million the next 2 seasons

Serge Ibaka makes $45‚Ä¶"
"1768","Yup get the brooms out for these bum ass Raptors"
"1769","Gracias por todo, @Raptors"
"1770","The Raptors getting SMACKED"
"1771","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"1772","Ì†ΩÌ≤éÌ†ΩÌ≤éÌ†ΩÌ≤é two years in a row  RT @spizz_gambino: raptors worst  1 seed ever"
"1773","@iRealPedro Pacers series impressed me but the raptors are the gnarliest team ever lol suh when/if him knock out ce‚Ä¶ https://t.co/nkQY1MBnZB"
"1774","DeMar DeRozan ejected in the 3rd Quarter, LeBron James sweeps the Toronto Raptors. The Cavs move on to the Eastern‚Ä¶ https://t.co/Z2pC6Uwj95"
"1775","RT @Jason_toronto: @MartyYork Mr. York- you were one of the few people that was correct. The Fake News Toronto Homer Media, brainwashed the‚Ä¶"
"1776","RT @BleacherReport: LEBRONTOSAURUS.

The disrespect for the Raptors continues Ì†ΩÌ∏¨ https://t.co/DO2hB0guEE"
"1777","RT @gswrainmaker: Raptors trying to stop Lebron from winning the series #LeBron #LeBronto #InfinityWar https://t.co/0D1z6llbim"
"1778","The Raptors did a nice job keeping it within 50 tonight. Why is LeBron still in this game?!!"
"1779","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"1780","the raptors are a fad"
"1781","RT @jortega1996: The year is 2035. The 80-2 Toronto Raptors just got swept by a 58 year old Lebron James for the 16th time in a row."
"1782","RT @Rich_Crawford6: Raptors https://t.co/lhBh8G60pK"
"1783","RT @LakeShowYo: LeBron vs Raptors in a nutshell Ì†ΩÌ∏≠ https://t.co/zisM1J8Isk"
"1784","RAPTORS ARE BUTT! lmaoooo"
"1785","30pt deficit for the the Raptors. Just shows that the Cavs wanted it more."
"1786","Disappointing end again for the #Raptors, just no fight from this team that was broken by Lebronto. Another year of #proveit for Raptors..."
"1787","#Raptors getting swept is karma for using that #WeTheNorth hash tag. #GetAGlobe"
"1788","@DeMar_DeRozan carried the team during the season and playoffs. Have nothing but respect. Looking for someone to bl‚Ä¶ https://t.co/XPQ71TpwYL"
"1789","RT @Paul__Jones: Many @Raptors fans wondering how Kevin Love elbows DeRozan in game one and tonight against Lowry were not reviewed. And De‚Ä¶"
"1790","@ZoD4WG because raptors were the #1 seed in the east for most of the regular season. the cavs defense is ranked clo‚Ä¶ https://t.co/orgExyICOl"
"1791","RT @TheNBAMonster: Lo de LeBron James a Raptors ya es bullying...  https://t.co/1GEOXzntRz"
"1792","Think tho, if you were Raptors fan how you must feel."
"1793","RT @TheNBAMonster: Lo de LeBron James a Raptors ya es bullying...  https://t.co/1GEOXzntRz"
"1794","@Raptors been my team for years, sad to see this... #Raptors #nba #basketball"
"1795","RT @SportsCentre: UPDATE: #Raptors' DeMar DeRozan is ejected late in the third quarter of Game 4 vs #Cavaliers for a flagrant-2 foul. Rapto‚Ä¶"
"1796","RT @JasonLloydNBA: Raptors huddle right now: 1-2-3, Cancun!"
"1797","RT @LegendNTheMakin: Toronto Raptors are what the Clippers were all those years.. good regular season team but just can't get it done in th‚Ä¶"
"1798","RT @bolastname: Raptors are a national disgrace for a place that calls ham Canadian bacon. They should make the team catch a mega bus back‚Ä¶"
"1799","RT @ShakaWulu: Raptors gotta blow it up"
"1800","LeBron still playing with a 30 pt lead to make sure the Raptors go fully extinct this time"
"1801","Let‚Äôs just throw away the whole raptors team as a whole"
"1802","Lmao @ the Raptors Ì†ΩÌ∫Æ"
"1803","I kinda feel bad for the raptors"
"1804","wow, honestly at a loss for words regarding the toronto raptors. This is so demoralizing for the franchise i can't‚Ä¶ https://t.co/4NhhuOCTJ1"
"1805","Could the Raptors have had a worse series?"
"1806","Sooooooooo the @pacers took the Cavs to 7 games, you mean to tell me the #1 seed @Raptors can't win 1 fucking game‚Ä¶ https://t.co/lYTQLbdd49"
"1807","RT @ELITEbreak_: why is LeBron still in up 27 lmao. is it cuz DeRozan left the game so the raptors got a chance to go on a run now??"
"1808","The raptors really gonna get swept huh?!? Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†ΩÌ∏Ç"
"1809","Raptors down by 30. I must be too stoned cause i cant believe my eyes"
"1810","@Raptors Get out the broom and dust pan!Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£ Bron and Gang sweepin yall out this years Post!Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†ΩÌ≤Ø"
"1811","Haaay Raptors samok misay la kamo playoffs."
"1812","@The1stWright Wizards. You don‚Äôt blow up the Raptors at all. They need to trade Lowry or DeRozan. You don‚Äôt fire the HC Casey at all"
"1813","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"1814","RT @kojo_pram: @Raptors  https://t.co/rS9j5zd3Nw"
"1815","raptors worst 1 seed of all time?"
"1816","RT @Paul__Jones: Many @Raptors fans wondering how Kevin Love elbows DeRozan in game one and tonight against Lowry were not reviewed. And De‚Ä¶"
"1817","LeBron James should be arrested for the murder of the @Raptors organization https://t.co/Zoam3ra94M"
"1818","The Raptors are 0-8 against Cleveland in their last eight playoff games against them...talk about mind control"
"1819","Cavs lead Raptors 110-80 with under 8 minutes to play. Timeout Cavs. 

Here comes the Cavalier JV squad."
"1820","@SashaZed @NBA @Raptors its all fixed. The Raps will never make it all the way. You know why? Bc it would be bad fo‚Ä¶ https://t.co/P2L823AtI1"
"1821","Flagrant 2... a little much, however the Raptors had already given up. This game proves that rankings don‚Äôt matter‚Ä¶ https://t.co/ixm41xn9S6"
