"","text"
"4810","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4811","@VincentTataRMT ready for my prediction to come true? I told my students today that the Cavs would have 100 points‚Ä¶ https://t.co/UxxynBzMWk"
"4812","@GayleRound @Cavs_Mania Had mine out gm1, but I feel you!"
"4813","‚ÄºÔ∏è‚ô•Ô∏è‚ÄºÔ∏è‚ô•Ô∏è‚ÄºÔ∏è‚ô•Ô∏è https://t.co/3iXDGI04m2"
"4814","Cmon man everybody had the Cavs in 4 Ì†ΩÌ∏Ç"
"4815","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4816","RT @THE_SKINNY_1: He showing out Ì†ΩÌ∏ÇÌ†ΩÌ∏≠ https://t.co/2VXidXkV8F"
"4817","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4818","@MazMHussain Raptors fan or not a Cavs fan? Or both lol?"
"4819","@cavs Cavs putting on a defensive and offensive clinic on the raps Ì†ΩÌ∏Ç"
"4820","Mau, mau, mau. Toronto est√° a levar tau tau, mau mau, mau, n√£o te metas com o paiz√£o.. #Cavs Ì†ºÌøÄÌ†æÌ¥´"
"4821","Could it be? Me at a game and the Cavs are dominating!!!! https://t.co/jxHNqOVQiw"
"4822","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4823","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4824","The number one seed going out with a whimper. LeBron and the Cavs are about to sweep. On to the conference finals. https://t.co/Y145h2FRW8"
"4825","@KingJames @kevinlove @cavs @cavs"
"4826","@cavs Swept!!!!
It's just left with collecting the dust https://t.co/U3IadltEnv"
"4827","RT @Raptors: Dear @cavs,

Worst @nbcsnl skit we've ever seen.

Y'all can chill out now, cool? https://t.co/RwxlOdDPrP"
"4828","RT @Raptors: Dear @cavs,

Worst @nbcsnl skit we've ever seen.

Y'all can chill out now, cool? https://t.co/RwxlOdDPrP"
"4829","I‚Äôm a Cavs fan and I don‚Äôt think that was an ejection. Flagrant 1 yes, Flagrant 2. https://t.co/ellpdXP4zg"
"4830","RT @SInow: LeBron really can score from anywhere Ì†ΩÌ∏≥ https://t.co/HDdgjbSXut"
"4831","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4832","Imagine if your superstars were Lowry and Derozan... eh S‚ÄôCanada. #Cavs #WhateverItTakes"
"4833","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4834","RT @ChiVllAl: Cavs putting up a Popeyes party pack on these niggas lmfaooo"
"4835","RT @yaboiLdub5: When Bron gets help, the Cavs actually look like a top team lol Raptors looking like it‚Äôs their first time playing hoop"
"4836","@cavs Truly a shame Toronto quit as we'll be denied a 30 point triple double by Lebron. Doubt he plays again. Likel‚Ä¶ https://t.co/AP6Rup2LWK"
"4837","@Steve_424 And we all fell for the struggling Cavs regular season again. Ì†ΩÌπÑ. Will we never learn."
"4838","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4839","Yes, the Raptors folded, but the Cavs are playing 50x better than they were in the first round/regular season"
"4840","RT @stephnnnnnnn: Unless Lebron finds all seven dragon balls and wishes for a new team, the Cavs are not making it pass the 2nd round"
"4841","RT @HawaiiBrownsHui: LeBron and the Cavs going Extinction Mode https://t.co/VpBjyN5WUN"
"4842","RT @ajgioglio: This is really the best Raptors team in history and they're still about to get swept by the worst Cavs team in 4 years"
"4843","RT @tayoshi2: so none of yall are going to talk about the cavs defence?maybe if yall spent time talking about cavs defence in the playoffs‚Ä¶"
"4844","@cavs  https://t.co/XSaatpL6zR"
"4845","Fillllaaayyyyyyyy https://t.co/GyKa1gkc18"
"4846","Y‚Äôall still the cavs aren‚Äôt going to the finals Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #Cavs #LeBronto"
"4847","RT @Holmes_y_Rails: *Pacers put all their might into opening a jar labeled ""Beating the Cavs""*

""Almost got it, but I give up. Here, you tr‚Ä¶"
"4848","RT @ConradKaz: Jokes aside, the Cavs have basically just completely shrugged off a healthy 59-win team."
"4849","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4850","RT @RicFlairNatrBoy: Cleveland, Break Out Your Brooms! Tonight The @cavs Will SWEEP The @Raptors! WOOOOO! https://t.co/y3NqxoLK3H"
"4851","RT @superangel1892: FUCK THE CAVS AND FUCK THE REFS AND FUCK THIS GAME. DEROZAN DIDN'T DO SHIT, THAT WAS AN ACCIDENT. #CavsRaptors #CLEvsTO‚Ä¶"
"4852","RT @cavs: Ì†ΩÌ∏Ø #WhateverItTakes https://t.co/6abNW1LlVn"
"4853","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"4854","RT @Ap_3510: Damn the Cavs had me worried but they brought it this whole series #WhateverItTakes"
"4855","RT @MickstapeShow: This SNL sketch about the Cavs is SCARY accurate https://t.co/EArzbtIyDX"
"4856","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4857","RT @Har_kym_: The Greatest thing the Raptors ever did this season was finesse us into thinking they were legit and finally going to beat th‚Ä¶"
"4858","nba is rigged anyways, i'm over it. cavs, give other teams a chance but nonetheless will forever support the raps ‚ù§Ô∏è #WeTheNorth"
"4859","I realize when Kevin Love play like a dog , the Cavs win like dogs"
"4860","Cavs are about to sweep the Raps, Caps eliminated the Pens, and the Jets have the Preds facing elimination. What a great night!"
"4861","#Cavs #WhatEverItTakes  Ì†ºÌøÄ https://t.co/uYq0fO4YjG"
"4862","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4863","RT @Raptors: Dear @cavs,

Worst @nbcsnl skit we've ever seen.

Y'all can chill out now, cool? https://t.co/RwxlOdDPrP"
"4864","RT @RicFlairNatrBoy: Cleveland, Break Out Your Brooms! Tonight The @cavs Will SWEEP The @Raptors! WOOOOO! https://t.co/y3NqxoLK3H"
"4865","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4866","I can‚Äôt believe the Raptors have ZERO FIGHT !! Cavs really taking it to them !!"
"4867","RT @itsTOZZE: me every year when we lose to the cavs 
https://t.co/FYIwFOxV8n"
"4868","Are the #Cavs this good or are the #Raptors This bad? #NBAPlayoffs"
"4869","RT @CavsFredMcLeod: .@Cavs with their 2nd 37 point 3rd Q of the series...up 100-72..shooting 64%"
"4870","#NBA 100-72 @cavs a @Raptors al final del 3er cuarto. Una paliza. Toronto, de gran temporada regular, pr√°cticamente‚Ä¶ https://t.co/mwmdCbVfGq"
"4871","Heading to the final‚úàÔ∏è https://t.co/ji5uDd6GIm"
"4872","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4873","‚ÄúThey‚Äôre a top 5 defense and top 5 offense the Cavs have no chance‚Äù Smh that‚Äôs what you get for being a wave rider‚Ä¶ https://t.co/rspKb2gNnm"
"4874","@ThomasJonesRB Hi Luv. It's been a minute since tweeting u. How r u? Cavs destroying Raptors."
"4875","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4876","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4877","RT @HitmanHolla: I got my money on Boston vs Cavs.. talk to me nice Ì†ΩÌ±Ä"
"4878","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4879","The cavs out here like #NBAPlayoffs2018 https://t.co/b0rHQisiwY"
"4880","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4881","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"4882","Lets Go Cavs!"
"4883","King James Lebron channeling @swish41 Dirk Nowitzki with that shot! #NBAPlayoffs @cavs #WhateverItTakes making it l‚Ä¶ https://t.co/rk3qrtLPA5"
"4884","Ok that wasn‚Äôt no flagrant fucking foul bro #cavs #lebron"
"4885","RT @Raptors: Dear @cavs,

Worst @nbcsnl skit we've ever seen.

Y'all can chill out now, cool? https://t.co/RwxlOdDPrP"
"4886","@ar_cavs ÿÆŸÑÿµÿ™ ÿßŸÑŸÖÿ®ÿßÿ±ÿßÿ©ÿüÿü"
"4887","Sad to see the strongest version of the Raptors struggle to a TWICE reworked Cavs."
"4888","@arielhelwani I‚Äôd blow it up, they‚Äôre a fraud team.  Swept by a beat up Cavs that should‚Äôve lost in the 1st round.‚Ä¶ https://t.co/0WCn5XSN2M"
"4889","Parab√©ns Raptors, eliminados pelos Cavs 3 anos seguidos e varridos duas vezes dessas 3
J√° pode pedir m√∫sica no fant√°stico

#NBAnoSporTV"
"4890","@cavs you beat the captors but they suck.....good luck with that"
"4891","He Cavs really finna sweep the raptors Ì†ΩÌ∏Ç Ì†ΩÌπåÌ†ºÌøæ"
"4892","#Valanciunas is a beast!  I would not mind seeing him in a cavs uniform some day."
"4893","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4894","Fuck the Cavs and the refs @NBA"
"4895","Cavs Warriors again"
"4896","Cavs are crushing it. Makes me feel comfortable falling asleep in the fourth after that third quarter clinic. #WhateverItTakes #Cavs"
"4897","But wait.. there‚Äôs more #newmusic https://t.co/qZMPzCuwrD #NewMusicMonday #Soundcloudmusic #soundcloud #rnb #hiphop‚Ä¶ https://t.co/oBh4jHfCbA"
"4898","@BreionWtucker lol excuses like the Cavs have one all star and the warriors have 4?"
"4899","RT @TomerAzarly: 3rd quarter scoring from Game 4 of #Cavs-#Raptors:

LeBron James - 15 points, 3 assists
Kevin Love - 12 points, 4 rebounds‚Ä¶"
"4900","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4901","RT @TomerAzarly: #Cavs dominating the #Raptors after 3 in Game 4, 72-100.

LeBron James: 25 points, 7 rebs, 10 asts, 2 stls, 1 blk
Kevin Lo‚Ä¶"
"4902","@seuIrenist @Raptors @cavs @nbcsnl At least the person has a sense of humor, because they remember it is only a gam‚Ä¶ https://t.co/vATeFO3MS0"
"4903","@cavs  https://t.co/dtJP6Bijz6"
"4904","cavs ta amassando pouco"
"4905","RT @ColianSc: What a bs call on @DeMar_DeRozan and I‚Äôm a cavs fan @NBA"
"4906","RT @CPAutoScribe: Another remarkable @Cavs performance in the making.

Actually really do feel terrible for the @Raptors fans in Toronto. W‚Ä¶"
"4907","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4908","RT @TheFakeESPN: This SNL sketch on Lebron &amp; the Cavs Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/1JKEvxQwUl"
"4909","Cavs are just gonna get swept by Warriors in finals , if they even make it"
"4910","How did the pacers take the Cavs to 7 and the Raps get swept lmao"
"4911","RT @SInow: LeBron really can score from anywhere Ì†ΩÌ∏≥ https://t.co/HDdgjbSXut"
"4912","RT @MickstapeShow: This SNL sketch about the Cavs is SCARY accurate https://t.co/EArzbtIyDX"
"4913","nangangamoy waiting na cavs"
"4914","The Raptors need to call in this guy to get the Cavs up off of them https://t.co/lXPSKHy0wx"
"4915","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4916","RT @bustedcoverage: Let‚Äôs check in with the Raptors-Cavs series https://t.co/swoVwEYU8c"
"4917","No way that was a flagrant 2 by Derozan. Tough way to end the season for him. #cavs"
"4918","RT @TomerAzarly: 3rd quarter scoring from Game 4 of #Cavs-#Raptors:

LeBron James - 15 points, 3 assists
Kevin Love - 12 points, 4 rebounds‚Ä¶"
"4919","28pt lead Ì†ΩÌ∏Ç https://t.co/VeQt1N8IFn"
"4920","RT @cavs: What a pass. Ì†ΩÌ±ë #WhateverItTakes https://t.co/taithcTvUq"
"4921","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4922","Nigga raptors lost how many games to Cavs? 3 ? Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ê https://t.co/OwxpJCixRd"
"4923","Wow fucking refs always fucking games. Cavs up almost 30 and u eject derozan? Bullshit refs always letting LeBron g‚Ä¶ https://t.co/PDFXHDYWLw"
"4924","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4925","My Habs didn‚Äôt make the playoffs.
My NHL bracket is a mess.
The Raptors are being schooled by the Cavs. 
The IMFC i‚Ä¶ https://t.co/GQqdA1vkI1"
"4926","Cavs 100-72 end of three"
"4927","Don‚Äôt do it to them LeBron! https://t.co/43Eu3ro3gI"
"4928","M√©tela si eso, @KingJames 

 https://t.co/e3Nk9Gr9tR"
"4929","The Cavs have put up 100 POINTS in the first 3 quarters on these baby dinosaurs. This is complete and utter disresp‚Ä¶ https://t.co/rY21LDSpyT"
"4930","LebronÌ†ΩÌ±å https://t.co/jrlrDWEQK7"
"4931","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4932","@BET @cavs Somebody need to ask LeBron James did he know that it over at half time a clean sweep Ì†ΩÌ∏Ç lol"
"4933","RT @clevelanddotcom: Nancy Bontempo, 93, of Independence, is the definition of a dedicated @cavs fan. And yet she's never been to a home pl‚Ä¶"
"4934","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4935","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4936","RT @Sixfever: Since 2016 Cavs are 11-2 in the playoffs vs Raptors 

Looking like 12-2 after tonight"
"4937","RT @mikecoutee94: He has the ability to stop on a dime and give you 9 cents in change. My goodness LeBron James with an incredible shot! #C‚Ä¶"
"4938","Chalupas.  #cavs"
"4939","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4940","Sure win na to. https://t.co/PtuIZiWcIQ"
"4941","RT @NBA: Congrats to @TheRealJRSmith of the @cavs for moving up to 9th on the #NBAPlayoffs 3PM list!

#ThisIsWhyWePlay #WhateverItTakes htt‚Ä¶"
"4942","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"4943","Cavs aren‚Äôt messing around tonight! Getting the job done before the fourth quarter, and Demar is outta the game #CavsRaptors"
"4944","@abake6 Cavs might smack Boston if they play like this"
"4945","RT @RicFlairNatrBoy: Cleveland, Break Out Your Brooms! Tonight The @cavs Will SWEEP The @Raptors! WOOOOO! https://t.co/y3NqxoLK3H"
"4946","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4947","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/9DW7Vske6q
Ì†ΩÌ≥∏: https://t.co/v3qF8Onvlw

#WhateverItTakes https://t.co/8KMd5YXiZc"
"4948","@theeStarsky like damn they already losing by themselves lol the Cavs don‚Äôt need anymore help from the refs"
"4949","RT @lilcarter832: ‚Äúkyle lousy? demar defrozen? jonas value-menu? it don‚Äôt matter,
cavs in 4.‚Äù #NBAPlayoffs Ì†æÌ¥¥Ì†ºÌøΩ https://t.co/emB915DR9e"
"4950","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4951","Not a Raptors fan. Cavs are the better team by far....but they ejected DeRozan for that?! I don't like the ""NBA is‚Ä¶ https://t.co/hs6zuH8fXB"
"4952","Looking like #LeBron, Tyrone Lue, and these @cavs did one of the really great ""Kaizer Soze"" on us during the regula‚Ä¶ https://t.co/VrbMR9KyDE"
"4953","I love accidentally falling asleep for 6 hours and waking up to the Cavs winning!!!‚úäÌ†ºÌøº"
"4954","@iamToddyTickles Not that they deserve to win but once again the @NBA will review a foul against the @raptors but n‚Ä¶ https://t.co/l8xULKTQkK"
"4955","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"4956","Cavs not going to the Finals anyways... @Prettyboyfredo @celtics"
"4957","I'll explain at a later time why the cavs sweep didnt the pacers like I predicted"
"4958","Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠ Cavs in fo https://t.co/mPea8Zmi3l"
"4959","RT @damanr: Let's give some props to a guy who doesn't get nearly enough: Ty Lue has dealt with a LOT this year including essentially a ful‚Ä¶"
"4960","Turn the 0-3 into an 0-4 https://t.co/hkieEQ0Rjh"
"4961","This @Raptors @cavs series is hands down the absolute WORST reffing I‚Äôve ever seen. It‚Äôs painful to watch."
"4962","I think they have a legitimate shot at a 35-5 quarter and walk this off.

#Raptors #Cavs #NBAPlayoffs"
"4963","eita porra cavs passando a piroca no raptors https://t.co/RNhbVYKZCU"
"4964","@cavs Ì†ºÌøÄÌ†ΩÌ±èÌ†ºÌøΩ https://t.co/DsOLXG5tdi"
"4965","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4966","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4967","Cavs are sweeping the Raptors .... https://t.co/gmywtJkznr"
"4968","RT @sapienza_12: Lmaooooo I was the rest of the Cavs https://t.co/r9H5jMJxwM"
"4969","ÔΩ∫ÔæûÔæòÔΩ∫ÔæûÔæò„ÅåÊ≠¢„Åæ„Çâ„Å™„ÅÑ...!!! https://t.co/ujJTKpmp4I"
"4970","It‚Äôs Funny how a lot of people didn‚Äôt think Cavs were gonna get far..."
"4971","Fadeaway tutorials by LeBron James! #WhateverItTakes #InLeBronWeTrust https://t.co/8nsv9p88Tt"
"4972","@cavs @RedskinsHive  https://t.co/FkXDdA5XN6"
"4973","@stephenasmith @Raptors @KingJames Dwayne Casey is going to lose his job because he has not played enough valanciun‚Ä¶ https://t.co/X7xHEPkS3k"
"4974","RT @DeMar_DeRozan: Game Night Vs the Cavs. Yessir."
"4975","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4976","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4977","RT @MooheadRadio: Quite simply the Cavs best all around game all season. Ball movement, help side defense, accurate shooting, back cutting.‚Ä¶"
"4978","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"4979","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4980","Ì†ΩÌ±åÌ†ºÌøªÌ†ΩÌ¥•Ì†ΩÌ≤Ø https://t.co/lps3vKzWQt"
"4981","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"4982","They are about to go on 9 straight playoff games losing to the Cavs."
"4983","RT @CavsNotes: All five @cavs starters have reached double figures in points so far tonight: @TheRealJRSmith- 15 PTS, @KingJames- 21 PTS, @‚Ä¶"
"4984","So cavs &amp; rockets? Bet"
"4985","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"4986","Pretty sure #Derozan is calling #Lebron &amp; the #Cavs all type of bitches on the way to the shower LoL #WhateverItTakes"
"4987","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4988","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"4989","@TizeurRapKreyol mwen m di neg yo sa deja jan Cavs t ye a si yo kite LJ mennenl nan final conference lap difisil po‚Ä¶ https://t.co/hoce8UDnEW"
"4990","100-72 #cavs Ì†ΩÌ≤™"
"4991","DeRozan perdeu o basquete nesta s√©rie... e agora perdeu tamb√©m a cabe√ßa! Meu Deus! Que final de temporada tr√°gico p‚Ä¶ https://t.co/MBXneLbmMo"
"4992","They really gave DeRozan a flagrant 2 and ejected him?? 

These Refs SUCK!! 
Celtics VS the Cavs!!! LETS FUCKING GO‚Ä¶ https://t.co/262y8qVQgD"
"4993","RT @TheKennyRoda: End of 3rd quarter - Game 4
#Cavs 100
#Raptors 72
#NBA¬† #CavsRaptors
#WhateverItTakes¬†
#LeBronJames 25p-10a-7r
#KevinLove‚Ä¶"
"4994","#NBAPlayoffs #Cavs #Raptors https://t.co/uqn8C5emxN"
"4995","Boston vs Cavs will be fun"
"4996","LEAVE NO DOUBT... GO CAVS GO!! https://t.co/xpbqu9i5ie"
"4997","All of the crazy shit that happened this season. All of the injuries, all of the trades, all of the drama. AND HERE‚Ä¶ https://t.co/BD8rWs6Zm2"
"4998","Cavs winning in a blowout Cubs winning in a blowoutÌ†ΩÌ±åÌ†ºÌøº what a great night"
"4999","RT @itsTOZZE: me every year when we lose to the cavs 
https://t.co/FYIwFOxV8n"
"5000","RT @OfficialNukky: #MerriamWebsters #WordOfTheDay today is ‚ÄúDecimate‚Äù, defined as causing great destruction or harm.

Used in a sentence: ‚Äú‚Ä¶"
